Date,Last Price
12/30/1985,326.8
12/27/1985,326.85
12/23/1985,327.6
12/20/1985,323.55
12/19/1985,325.8
12/18/1985,320.85
12/17/1985,321.15
12/16/1985,318.6
12/13/1985,317.75
12/12/1985,317.5
12/11/1985,315.5
12/10/1985,317
12/09/1985,317.4
12/06/1985,322.3
12/05/1985,322.8
12/04/1985,324.2
12/03/1985,322.6
12/02/1985,321.5
11/29/1985,325.3
11/27/1985,328.15
11/26/1985,331.25
11/25/1985,330.2
11/22/1985,326.5
11/21/1985,325.8
11/20/1985,325.65
11/19/1985,324.35
11/18/1985,323.5
11/15/1985,325.4
11/14/1985,325.3
11/13/1985,324.5
11/12/1985,323.1
11/11/1985,323.1
11/08/1985,321.95
11/07/1985,323
11/06/1985,324.4
11/05/1985,324.6
11/04/1985,325.35
11/01/1985,323.5
10/31/1985,325.1
10/30/1985,326.2
10/29/1985,326.3
10/28/1985,326.5
10/25/1985,325.4
10/24/1985,326.2
10/23/1985,325.9
10/22/1985,327.75
10/21/1985,326.15
10/18/1985,326.25
10/17/1985,325.5
10/16/1985,323.65
10/15/1985,327
10/14/1985,326.65
10/11/1985,325.6
10/10/1985,325.5
10/09/1985,326.55
10/08/1985,326.35
10/07/1985,325.75
10/04/1985,328
10/03/1985,324.9
10/02/1985,324.95
10/01/1985,322.25
09/30/1985,326.5
09/27/1985,328.6
09/26/1985,329.25
09/25/1985,328.5
09/24/1985,329.9
09/23/1985,327.45
09/20/1985,319.15
09/19/1985,316.3
09/18/1985,316.25
09/17/1985,317.6
09/16/1985,319.3
09/13/1985,321.3
09/12/1985,319.25
09/11/1985,320.75
09/10/1985,321.65
09/09/1985,319.35
09/06/1985,317.4
09/05/1985,325.75
09/04/1985,326
09/03/1985,328.2
08/29/1985,333.25
08/28/1985,337
08/27/1985,340.9
08/26/1985,336
08/23/1985,334.85
08/22/1985,335.5
08/21/1985,335.9
08/20/1985,334.15
08/19/1985,340.9
08/16/1985,335.35
08/15/1985,331.1
08/14/1985,326
08/13/1985,326.5
08/12/1985,326.65
08/09/1985,321.65
08/08/1985,322.5
08/07/1985,321.15
08/06/1985,319.8
08/05/1985,323.75
08/02/1985,320.5
08/01/1985,322.1
07/31/1985,327.5
07/30/1985,323.25
07/29/1985,326.5
07/26/1985,316.95
07/25/1985,317.4
07/24/1985,317.75
07/23/1985,322.5
07/22/1985,317.25
07/19/1985,318.9
07/18/1985,320
07/17/1985,325.6
07/16/1985,321.75
07/15/1985,315.85
07/12/1985,315.65
07/11/1985,313.55
07/10/1985,314.85
07/09/1985,314.85
07/08/1985,309.25
07/05/1985,311.6
07/03/1985,310.35
07/02/1985,308.25
07/01/1985,313.9
06/28/1985,317.75
06/27/1985,315
06/26/1985,316.75
06/25/1985,315.5
06/24/1985,314.65
06/21/1985,313.45
06/20/1985,318.1
06/19/1985,325.4
06/18/1985,323.75
06/17/1985,318.9
06/14/1985,318.25
06/13/1985,313.75
06/12/1985,314.5
06/11/1985,315
06/10/1985,312
06/07/1985,314.3
06/06/1985,314.8
06/05/1985,314.2
06/04/1985,315.65
06/03/1985,318.1
05/31/1985,314
05/30/1985,314.6
05/29/1985,312
05/28/1985,311.25
05/24/1985,314.7
05/23/1985,315.4
05/22/1985,316.25
05/21/1985,314.9
05/20/1985,323.3
05/17/1985,322.5
05/16/1985,320.1
05/15/1985,322.75
05/14/1985,326.5
05/13/1985,321
05/10/1985,314.5
05/09/1985,315.1
05/08/1985,312.85
05/07/1985,313.5
05/03/1985,312.75
05/02/1985,313.25
05/01/1985,312.5
04/30/1985,321.35
04/29/1985,322.5
04/26/1985,323.5
04/25/1985,322.5
04/24/1985,322
04/23/1985,326.65
04/22/1985,327.75
04/19/1985,327
04/18/1985,329.75
04/17/1985,327.35
04/16/1985,330.5
04/15/1985,334.25
04/12/1985,329.9
04/11/1985,332.25
04/10/1985,327.25
04/09/1985,323.1
04/04/1985,316.75
04/03/1985,321.25
04/02/1985,318.75
04/01/1985,321.1
03/29/1985,329.25
03/28/1985,326.25
03/27/1985,330.4
03/26/1985,323.75
03/25/1985,314.6
03/22/1985,315.5
03/21/1985,312.5
03/20/1985,324
03/19/1985,316.75
03/18/1985,298.85
03/15/1985,292.7
03/14/1985,290.75
03/13/1985,290.25
03/12/1985,288.45
03/11/1985,291
03/08/1985,291
03/07/1985,289.6
03/06/1985,287.4
03/05/1985,287.9
03/04/1985,288.65
03/01/1985,287.5
02/28/1985,287.75
02/27/1985,290.8
02/26/1985,285.75
02/25/1985,284.25
02/22/1985,298.4
02/21/1985,299.85
02/20/1985,302.9
02/19/1985,302.6
02/15/1985,304.15
02/14/1985,303.2
02/13/1985,302.5
02/12/1985,300.15
02/08/1985,301.65
02/07/1985,302.85
02/06/1985,302.05
02/05/1985,301.25
01/31/1985,306.65
01/30/1985,302.9
01/29/1985,303.25
01/28/1985,297.75
01/25/1985,298.25
01/24/1985,300.85
01/23/1985,300.25
01/22/1985,306.9
01/21/1985,307.25
01/18/1985,308
01/17/1985,305.5
01/16/1985,302.4
01/15/1985,301.8
01/14/1985,299
01/11/1985,304.25
01/10/1985,303.8
01/09/1985,300.5
01/08/1985,302
01/07/1985,298.25
01/04/1985,303.15
01/03/1985,302.3
01/02/1985,305.5
12/31/1984,309
12/28/1984,308.3
12/27/1984,309.2
12/21/1984,311
12/20/1984,307.5
12/19/1984,309.3
12/18/1984,309
12/17/1984,315
12/14/1984,322.5
12/13/1984,324.25
12/12/1984,324.5
12/11/1984,326.75
12/10/1984,326.25
12/07/1984,327
12/06/1984,330.75
12/05/1984,329.9
12/04/1984,332
12/03/1984,329.5
11/30/1984,329
11/29/1984,330.6
11/28/1984,329
11/27/1984,332.9
11/26/1984,336.9
11/23/1984,341.5
11/22/1984,341.95
11/21/1984,340.3
11/20/1984,342.65
11/19/1984,343.4
11/16/1984,345
11/15/1984,343.75
11/14/1984,345.8
11/13/1984,350.4
11/12/1984,345.75
11/09/1984,346.8
11/08/1984,347.1
11/07/1984,347.6
11/06/1984,346.1
11/05/1984,342.45
11/02/1984,343.1
11/01/1984,333.8
10/31/1984,333.5
10/30/1984,335.5
10/29/1984,336.25
10/26/1984,337.6
10/25/1984,338.5
10/24/1984,340
10/23/1984,340
10/22/1984,338.4
10/19/1984,339.5
10/18/1984,339.5
10/17/1984,340.55
10/16/1984,339.5
10/15/1984,338.65
10/12/1984,338.9
10/11/1984,338.1
10/10/1984,337.75
10/09/1984,341
10/08/1984,341.6
10/05/1984,343.8
10/04/1984,346.25
10/03/1984,348.5
10/02/1984,345.25
10/01/1984,345.4
09/28/1984,343.75
09/27/1984,345.25
09/26/1984,346.1
09/25/1984,345
09/24/1984,347.75
09/21/1984,343.5
09/20/1984,338.75
09/19/1984,340
09/18/1984,336.75
09/17/1984,335.25
09/14/1984,341.45
09/13/1984,336.85
09/12/1984,338.5
09/11/1984,340.3
09/10/1984,338.45
09/07/1984,339.75
09/06/1984,340.5
09/05/1984,328.25
09/04/1984,341.2
09/03/1984,344.5
08/31/1984,348.25
08/30/1984,347.25
08/29/1984,350.5
08/28/1984,349.75
08/24/1984,350
08/23/1984,351.25
08/22/1984,345
08/21/1984,346
08/20/1984,349.3
08/17/1984,352
08/16/1984,352.25
08/15/1984,350.9
08/14/1984,354
08/13/1984,343.5
08/10/1984,346.75
08/09/1984,344.25
08/08/1984,344.5
08/07/1984,342
08/06/1984,349.25
08/03/1984,349.25
08/02/1984,344
08/01/1984,339
07/31/1984,342.35
07/30/1984,338.5
07/27/1984,335.25
07/26/1984,344.2
07/25/1984,341.75
07/24/1984,338.5
07/23/1984,335
07/20/1984,342
07/19/1984,350.2
07/18/1984,345.75
07/17/1984,347.15
07/16/1984,350.1
07/13/1984,345
07/12/1984,341.15
07/11/1984,339.25
07/10/1984,344.25
07/09/1984,338.5
07/06/1984,353.25
07/05/1984,364.8
07/04/1984,369
07/03/1984,368.25
07/02/1984,370
06/29/1984,373.05
06/28/1984,372.9
06/27/1984,369.35
06/26/1984,369.5
06/25/1984,369.25
06/22/1984,374.25
06/21/1984,370.75
06/20/1984,370
06/19/1984,370.6
06/18/1984,367.9
06/15/1984,368
06/14/1984,375.6
06/13/1984,374
06/12/1984,375
06/11/1984,382.5
06/08/1984,386
06/07/1984,392.2
06/06/1984,391.65
06/05/1984,393.75
06/04/1984,391
06/01/1984,393.75
05/31/1984,384.25
05/30/1984,386.4
05/29/1984,385.6
05/25/1984,384.2
05/24/1984,375.65
05/23/1984,378.55
05/22/1984,379.5
05/21/1984,380.75
05/18/1984,375.6
05/17/1984,376.5
05/16/1984,375.25
05/15/1984,373.25
05/14/1984,372.55
05/11/1984,372.5
05/10/1984,371.75
05/09/1984,372.6
05/08/1984,371.5
05/04/1984,376.7
05/03/1984,378.5
05/02/1984,377.35
05/01/1984,376.5
04/30/1984,375.8
04/27/1984,379.25
04/26/1984,379.9
04/25/1984,382.3
04/24/1984,383.25
04/19/1984,384.9
04/18/1984,380.25
04/17/1984,380.2
04/16/1984,380.1
04/13/1984,379.25
04/12/1984,381.9
04/11/1984,384.5
04/10/1984,381.35
04/09/1984,382.4
04/06/1984,380.25
04/05/1984,381.2
04/02/1984,387.2
03/30/1984,388.5
03/29/1984,390.25
03/28/1984,385.75
03/27/1984,388.85
03/26/1984,387.4
03/23/1984,387.9
03/22/1984,389.35
03/21/1984,392.35
03/20/1984,393.85
03/19/1984,393.6
03/16/1984,392.75
03/15/1984,394.5
03/14/1984,399.75
03/13/1984,397.25
03/12/1984,395.75
03/09/1984,399.9
03/08/1984,397.25
03/07/1984,398.5
03/06/1984,402.5
03/05/1984,405.85
03/02/1984,399
03/01/1984,392.75
02/29/1984,394.25
02/28/1984,399.25
02/27/1984,393.5
02/24/1984,395.75
02/23/1984,398.25
02/22/1984,395.25
02/21/1984,395.25
02/20/1984,385.25
02/17/1984,382.15
02/16/1984,383.9
02/15/1984,383
02/14/1984,376
02/13/1984,376.85
02/10/1984,377.65
02/09/1984,383
02/08/1984,386.25
02/07/1984,379.75
02/06/1984,380.8
02/03/1984,383.1
02/02/1984,383.25
02/01/1984,378.15
01/31/1984,373.75
01/30/1984,369.85
01/27/1984,370
01/26/1984,367
01/25/1984,366.5
01/24/1984,365.1
01/23/1984,371.35
01/20/1984,371.25
01/19/1984,374.75
01/18/1984,368.25
01/17/1984,367.75
01/16/1984,370.25
01/13/1984,373.25
01/12/1984,368.5
01/11/1984,367.75
01/10/1984,371.25
01/09/1984,365.25
01/06/1984,375.25
01/05/1984,375.25
01/04/1984,374
01/03/1984,383
12/29/1983,382.4
12/28/1983,378
12/22/1983,378.9
12/21/1983,378.6
12/20/1983,378.1
12/19/1983,375
12/16/1983,377.25
12/15/1983,388.75
12/14/1983,389
12/13/1983,389.2
12/12/1983,391.25
12/09/1983,388.75
12/08/1983,401
12/07/1983,399.75
12/06/1983,397
12/05/1983,397.25
12/02/1983,400.75
12/01/1983,399.25
11/30/1983,405
11/29/1983,391.5
11/28/1983,394.25
11/25/1983,376.1
11/24/1983,375.5
11/23/1983,375.75
11/22/1983,376.5
11/21/1983,374.5
11/18/1983,375.25
11/17/1983,375.75
11/16/1983,383.25
11/15/1983,383.25
11/14/1983,382.6
11/11/1983,382
11/10/1983,381.8
11/09/1983,383
11/08/1983,382.25
11/07/1983,379.5
11/04/1983,381
11/03/1983,377.75
11/02/1983,383
11/01/1983,377.75
10/31/1983,382
10/28/1983,387.75
10/27/1983,384.5
10/26/1983,392.6
10/25/1983,398
10/24/1983,394.5
10/21/1983,394.25
10/20/1983,389.75
10/19/1983,394
10/18/1983,397.25
10/17/1983,395
10/14/1983,398.75
10/13/1983,398.65
10/12/1983,394.75
10/11/1983,399
10/10/1983,401
10/07/1983,397.4
10/06/1983,394
10/05/1983,389.5
10/04/1983,393.5
10/03/1983,389
09/30/1983,405
09/29/1983,408.75
09/28/1983,413.6
09/27/1983,412.25
09/26/1983,415
09/23/1983,413
09/22/1983,407.75
09/21/1983,411.25
09/20/1983,412.35
09/19/1983,412.25
09/16/1983,405.5
09/15/1983,405.25
09/14/1983,401.75
09/13/1983,406.75
09/12/1983,415.75
09/09/1983,414.75
09/08/1983,414
09/07/1983,413.25
09/06/1983,418.25
09/05/1983,419.1
09/02/1983,417.5
09/01/1983,416.6
08/31/1983,414.25
08/30/1983,418.1
08/26/1983,417
08/25/1983,423.25
08/24/1983,424
08/23/1983,426.4
08/22/1983,421.75
08/19/1983,417.75
08/18/1983,421.5
08/17/1983,422.5
08/16/1983,420.2
08/15/1983,416
08/12/1983,412.4
08/11/1983,411.75
08/10/1983,408.25
08/09/1983,413
08/08/1983,408.5
08/05/1983,419.75
08/04/1983,414
08/03/1983,411
08/02/1983,414.25
08/01/1983,411.25
07/29/1983,422
07/28/1983,425.5
07/27/1983,426.25
07/26/1983,425.5
07/25/1983,422
07/22/1983,423.5
07/21/1983,429.75
07/20/1983,428.25
07/19/1983,423.75
07/18/1983,422.4
07/15/1983,422.25
07/14/1983,426.25
07/13/1983,427.25
07/12/1983,429
07/11/1983,430.5
07/08/1983,426
07/07/1983,412.25
07/06/1983,411.65
07/05/1983,410.75
07/04/1983,416
07/01/1983,416.25
06/30/1983,416
06/29/1983,414.85
06/28/1983,416
06/27/1983,419.5
06/24/1983,423.5
06/23/1983,420.5
06/22/1983,420.5
06/21/1983,414.75
06/20/1983,415.75
06/17/1983,415.5
06/16/1983,412.5
06/15/1983,408.25
06/14/1983,407.9
06/13/1983,413
06/10/1983,411.25
06/09/1983,407.75
06/08/1983,403
06/07/1983,400.25
06/06/1983,407.75
06/03/1983,411.5
06/02/1983,412.5
06/01/1983,410
05/31/1983,437.5
05/27/1983,437.25
05/26/1983,440
05/25/1983,441.75
05/24/1983,436.8
05/23/1983,432.75
05/20/1983,438.75
05/19/1983,442.6
05/18/1983,442.75
05/17/1983,440.75
05/16/1983,436.25
05/13/1983,441.25
05/12/1983,439.75
05/11/1983,443
05/10/1983,443.75
05/09/1983,434
05/06/1983,431.25
05/05/1983,433.75
05/04/1983,432.75
05/03/1983,433.5
04/29/1983,429.25
04/28/1983,428.5
04/27/1983,434.25
04/26/1983,435.5
04/25/1983,441.5
04/22/1983,437
04/21/1983,439.5
04/20/1983,433.75
04/19/1983,439.5
04/18/1983,443
04/15/1983,436.5
04/14/1983,435.5
04/13/1983,429.25
04/12/1983,432.75
04/11/1983,426.75
04/08/1983,421.25
04/07/1983,425.78
04/06/1983,428.5
04/05/1983,426.75
03/31/1983,414.75
03/30/1983,418
03/29/1983,412.25
03/28/1983,408.75
03/25/1983,411.75
03/24/1983,415.5
03/23/1983,410
03/22/1983,421.25
03/21/1983,414.5
03/18/1983,421.75
03/17/1983,416.5
03/16/1983,419
03/15/1983,434.5
03/14/1983,428.5
03/11/1983,420.5
03/10/1983,434.75
03/09/1983,426
03/08/1983,417.5
03/07/1983,420.75
03/04/1983,412.5
03/03/1983,429.5
03/02/1983,430
03/01/1983,414
02/28/1983,408.5
02/25/1983,464.75
02/24/1983,475
02/23/1983,470.25
02/22/1983,485.5
02/21/1983,504.5
02/18/1983,503.5
02/17/1983,504.75
02/16/1983,508.5
02/15/1983,509.25
02/14/1983,500.5
02/11/1983,504.5
02/10/1983,496
02/09/1983,490.5
02/08/1983,497.25
02/07/1983,490.25
02/04/1983,498.5
02/03/1983,503.5
02/02/1983,498.25
02/01/1983,508.5
01/31/1983,499.5
01/28/1983,493.75
01/27/1983,496.5
01/26/1983,486.5
01/25/1983,488.75
01/24/1983,476
01/21/1983,485
01/20/1983,487.25
01/19/1983,495.5
01/18/1983,485
01/17/1983,498.5
01/14/1983,483.25
01/13/1983,488.25
01/12/1983,480.5
01/11/1983,484.5
01/10/1983,474
01/07/1983,465
01/06/1983,454.5
01/05/1983,454
01/04/1983,449.5
12/30/1982,456.9
12/29/1982,460.5
12/23/1982,445.75
12/22/1982,447.25
12/21/1982,442.25
12/20/1982,440.25
12/17/1982,437
12/16/1982,440.25
12/15/1982,437.5
12/14/1982,449.4
12/13/1982,438.75
12/10/1982,435.75
12/09/1982,437.5
12/08/1982,445
12/07/1982,454.5
12/06/1982,445.25
12/03/1982,441.25
12/02/1982,446.25
12/01/1982,440.25
11/30/1982,436
11/29/1982,434
11/26/1982,417.75
11/25/1982,410.5
11/24/1982,409.25
11/23/1982,406
11/22/1982,410.5
11/19/1982,417.6
11/18/1982,408.5
11/17/1982,412.5
11/16/1982,407.5
11/15/1982,403.25
11/12/1982,398
11/11/1982,401.25
11/10/1982,411
11/09/1982,409.25
11/08/1982,407.25
11/05/1982,417.5
11/04/1982,424.75
11/03/1982,427.5
11/02/1982,431
11/01/1982,427.25
10/29/1982,423.25
10/28/1982,418.25
10/27/1982,417.75
10/26/1982,419.25
10/25/1982,418.6
10/22/1982,428
10/21/1982,432.5
10/20/1982,422
10/19/1982,441.5
10/18/1982,428.25
10/15/1982,432.5
10/14/1982,448
10/13/1982,428.75
10/12/1982,441.25
10/11/1982,430
10/08/1982,433
10/07/1982,418.5
10/06/1982,404
10/05/1982,390.25
10/04/1982,387.5
10/01/1982,402
09/30/1982,397
09/29/1982,409.75
09/28/1982,410.5
09/27/1982,413.75
09/24/1982,431
09/23/1982,435.85
09/22/1982,443.75
09/21/1982,426.5
09/20/1982,424.25
09/17/1982,441.5
09/16/1982,448.5
09/15/1982,443.25
09/14/1982,454.25
09/13/1982,439
09/10/1982,453
09/09/1982,466
09/08/1982,458
09/07/1982,481
09/06/1982,474
09/03/1982,455
09/02/1982,409.75
09/01/1982,405.25
08/31/1982,411.5
08/27/1982,418
08/26/1982,417
08/25/1982,401
08/24/1982,407.75
08/23/1982,394.5
08/20/1982,386.5
08/19/1982,356.65
08/18/1982,357.75
08/17/1982,337.75
08/16/1982,341.75
08/13/1982,338
08/12/1982,334.75
08/11/1982,333.5
08/10/1982,338.25
08/09/1982,336
08/06/1982,344.75
08/05/1982,346.5
08/04/1982,346.25
08/03/1982,349.25
08/02/1982,351.35
07/30/1982,342.9
07/29/1982,342.5
07/28/1982,347
07/27/1982,351.25
07/26/1982,352.25
07/23/1982,363.25
07/22/1982,353
07/21/1982,366.5
07/20/1982,347.75
07/19/1982,347.5
07/16/1982,347
07/15/1982,350.25
07/14/1982,352.75
07/13/1982,352.5
07/12/1982,343
07/09/1982,328.5
07/08/1982,313.5
07/07/1982,306.75
07/06/1982,311
07/05/1982,315.25
07/02/1982,312.75
07/01/1982,310.25
06/30/1982,317.5
06/29/1982,309
06/28/1982,307.5
06/25/1982,305.5
06/24/1982,310.25
06/23/1982,304
06/22/1982,304
06/21/1982,296.75
06/18/1982,308.75
06/17/1982,309
06/16/1982,317
06/15/1982,315
06/14/1982,320.75
06/11/1982,325.25
06/10/1982,326.75
06/09/1982,326
06/08/1982,328.75
06/07/1982,325.25
06/04/1982,318.75
06/03/1982,320.35
06/02/1982,318.5
06/01/1982,318.75
05/28/1982,325.25
05/27/1982,324.25
05/26/1982,330.25
05/25/1982,327.9
05/24/1982,329
05/21/1982,338.5
05/20/1982,342.5
05/19/1982,342
05/18/1982,338
05/17/1982,338.5
05/14/1982,333.25
05/13/1982,331
05/12/1982,331.5
05/11/1982,332.25
05/10/1982,329
05/07/1982,334.75
05/06/1982,334.5
05/05/1982,338.4
05/04/1982,341.75
04/30/1982,361.25
04/29/1982,348.75
04/28/1982,354.5
04/27/1982,351.75
04/26/1982,357
04/23/1982,352.25
04/22/1982,345
04/21/1982,346.75
04/20/1982,343
04/19/1982,357
04/16/1982,362.75
04/15/1982,363.25
04/14/1982,366.75
04/13/1982,353.5
04/08/1982,351.5
04/07/1982,354
04/06/1982,345.5
04/05/1982,337.5
04/02/1982,327.75
04/01/1982,327
03/31/1982,320
03/30/1982,324.25
03/29/1982,318.5
03/26/1982,322.25
03/25/1982,327.75
03/24/1982,331.75
03/23/1982,329.25
03/22/1982,320.8
03/19/1982,315.75
03/18/1982,320
03/17/1982,316
03/16/1982,324.5
03/15/1982,312
03/12/1982,323.25
03/11/1982,331.75
03/10/1982,333
03/09/1982,329.25
03/08/1982,330.5
03/05/1982,342.4
03/04/1982,346.5
03/03/1982,353.75
03/02/1982,361.25
03/01/1982,361.25
02/26/1982,362.6
02/25/1982,366.45
02/24/1982,362.75
02/23/1982,361
02/22/1982,364.25
02/19/1982,369.25
02/18/1982,369.25
02/17/1982,374
02/16/1982,375.25
02/15/1982,375.25
02/12/1982,377.5
02/11/1982,380
02/10/1982,382.15
02/09/1982,378.5
02/08/1982,379.75
02/05/1982,384.25
02/04/1982,383.75
02/03/1982,378
02/02/1982,379.15
02/01/1982,379.5
01/29/1982,387
01/28/1982,383.5
01/27/1982,381.75
01/26/1982,376.5
01/25/1982,372
01/22/1982,377.25
01/21/1982,376
01/20/1982,371.5
01/19/1982,379.25
01/18/1982,373.75
01/15/1982,379.25
01/14/1982,374.75
01/13/1982,380
01/12/1982,389
01/11/1982,388.25
01/08/1982,400.25
01/07/1982,396.5
01/06/1982,401.5
01/05/1982,403.5
01/04/1982,395
12/30/1981,397.5
12/29/1981,395
12/23/1981,400.4
12/22/1981,399.6
12/21/1981,410.5
12/18/1981,415.75
12/17/1981,416.25
12/16/1981,416.75
12/15/1981,413.25
12/14/1981,417.5
12/11/1981,409.75
12/10/1981,405.5
12/09/1981,410.25
12/08/1981,415.25
12/07/1981,416.75
12/04/1981,426
12/03/1981,416.5
12/02/1981,406.75
12/01/1981,402.5
11/30/1981,414.5
11/27/1981,411.5
11/26/1981,409.5
11/25/1981,409.5
11/24/1981,399.25
11/23/1981,396.75
11/20/1981,401.5
11/19/1981,401
11/18/1981,403.75
11/17/1981,398.75
11/16/1981,404.25
11/13/1981,412.5
11/12/1981,411.5
11/11/1981,412
11/10/1981,418.5
11/09/1981,429.75
11/06/1981,428.25
11/05/1981,428.5
11/04/1981,431.25
11/03/1981,428.25
11/02/1981,430
10/30/1981,427
10/29/1981,424.5
10/28/1981,430.8
10/27/1981,427.4
10/26/1981,426
10/23/1981,432.5
10/22/1981,433.75
10/21/1981,429
10/20/1981,437.3
10/19/1981,436.7
10/16/1981,443.75
10/15/1981,446.65
10/14/1981,444.25
10/13/1981,443.25
10/12/1981,449.5
10/09/1981,453.5
10/08/1981,443.25
10/07/1981,445.5
10/06/1981,443
10/05/1981,441.25
10/02/1981,435
10/01/1981,436.75
09/30/1981,428.75
09/29/1981,431.75
09/28/1981,421.5
09/25/1981,450.5
09/24/1981,446.25
09/23/1981,456.5
09/22/1981,462
09/21/1981,463.5
09/18/1981,447
09/17/1981,459
09/16/1981,449
09/15/1981,456
09/14/1981,451.25
09/11/1981,446.25
09/10/1981,451.5
09/09/1981,436.75
09/08/1981,439
09/07/1981,436.5
09/04/1981,439.5
09/03/1981,436.5
09/02/1981,430
09/01/1981,421.5
08/28/1981,425.5
08/27/1981,411.75
08/26/1981,414
08/25/1981,409.75
08/24/1981,422
08/21/1981,429.5
08/20/1981,429
08/19/1981,431.5
08/18/1981,420
08/17/1981,411.5
08/14/1981,413
08/13/1981,407.25
08/12/1981,417.5
08/11/1981,401
08/10/1981,393.75
08/07/1981,397.25
08/06/1981,393.25
08/05/1981,392.4
08/04/1981,391.25
08/03/1981,392.5
07/31/1981,406
07/30/1981,402.25
07/28/1981,401.5
07/27/1981,408.75
07/24/1981,407.5
07/23/1981,407.75
07/22/1981,411.5
07/21/1981,406
07/20/1981,412.5
07/17/1981,415
07/16/1981,418.25
07/15/1981,412.25
07/14/1981,402.25
07/13/1981,413
07/10/1981,416.5
07/09/1981,406.25
07/08/1981,397.75
07/07/1981,405
07/06/1981,403.75
07/03/1981,414
07/02/1981,414.5
07/01/1981,422
06/30/1981,426
06/29/1981,428.75
06/26/1981,442
06/25/1981,446.5
06/24/1981,462
06/23/1981,466.5
06/22/1981,462
06/19/1981,458.25
06/18/1981,459
06/17/1981,461.75
06/16/1981,461.5
06/15/1981,471.25
06/12/1981,472
06/11/1981,464.25
06/10/1981,465.25
06/09/1981,460.5
06/08/1981,473.5
06/05/1981,460
06/04/1981,462.5
06/03/1981,474.5
06/02/1981,474
06/01/1981,483.25
05/29/1981,479.25
05/28/1981,479
05/27/1981,466.75
05/26/1981,466.5
05/22/1981,472.75
05/21/1981,475
05/20/1981,479.75
05/19/1981,481.5
05/18/1981,481.75
05/15/1981,485
05/14/1981,476.5
05/13/1981,484.25
05/12/1981,484
05/11/1981,493
05/08/1981,485.75
05/07/1981,477.75
05/06/1981,482
05/05/1981,476.25
05/01/1981,487.5
04/30/1981,482.75
04/29/1981,477.25
04/28/1981,482.75
04/27/1981,483
04/24/1981,494.5
04/23/1981,488.5
04/22/1981,501
04/21/1981,481
04/16/1981,482.5
04/15/1981,476.25
04/14/1981,483
04/13/1981,473.75
04/10/1981,493.5
04/09/1981,503
04/08/1981,508.5
04/07/1981,514.25
04/06/1981,533.75
04/03/1981,523
04/02/1981,519.5
04/01/1981,514.25
03/31/1981,513.75
03/30/1981,526.5
03/27/1981,538.75
03/26/1981,539.5
03/25/1981,528
03/24/1981,536.25
03/23/1981,526
03/20/1981,516.75
03/19/1981,510
03/18/1981,506
03/17/1981,493.25
03/16/1981,499.75
03/13/1981,492
03/12/1981,478
03/11/1981,476.25
03/10/1981,487.25
03/09/1981,474.25
03/06/1981,467
03/05/1981,461.5
03/04/1981,465.5
03/03/1981,471
03/02/1981,465.5
02/27/1981,489
02/26/1981,492
02/25/1981,500.5
02/24/1981,503
02/23/1981,501.5
02/20/1981,511.5
02/19/1981,503.25
02/18/1981,505
02/17/1981,500.75
02/16/1981,490.25
02/13/1981,491.5
02/12/1981,490.25
02/11/1981,501
02/10/1981,519.5
02/09/1981,512.5
02/06/1981,500.5
02/05/1981,498.5
02/04/1981,505
02/03/1981,486.25
02/02/1981,493.5
01/30/1981,506.5
01/29/1981,493.75
01/28/1981,523.5
01/27/1981,524
01/26/1981,528.5
01/23/1981,553
01/22/1981,564
01/21/1981,578
01/20/1981,562
01/19/1981,566.75
01/16/1981,560.75
01/15/1981,571.5
01/14/1981,556.5
01/13/1981,562.75
01/12/1981,562
01/09/1981,577.75
01/08/1981,574.75
01/07/1981,585
01/06/1981,599.25
01/05/1981,597.5
12/30/1980,589.75
12/29/1980,593.75
12/23/1980,602.5
12/22/1980,594.75
12/19/1980,575
12/18/1980,573.5
12/17/1980,575.5
12/16/1980,561
12/15/1980,579
12/12/1980,562.75
12/11/1980,558
12/10/1980,579
12/09/1980,604
12/08/1980,617.25
12/05/1980,631.5
12/04/1980,627.25
12/03/1980,627
12/01/1980,635
11/28/1980,619.75
11/27/1980,622
11/26/1980,623
11/25/1980,616.25
11/24/1980,631
11/21/1980,634.75
11/20/1980,630.5
11/19/1980,629.75
11/18/1980,619
11/17/1980,611.75
11/14/1980,612.5
11/13/1980,622
11/12/1980,619.5
11/11/1980,598.5
11/10/1980,612.5
11/07/1980,596
11/06/1980,632
11/05/1980,652
11/04/1980,646
11/03/1980,640.5
10/31/1980,629
10/30/1980,642.5
10/29/1980,644
10/28/1980,631.75
10/27/1980,637.25
10/24/1980,633
10/23/1980,634.5
10/22/1980,660
10/21/1980,652.5
10/20/1980,657
10/17/1980,670.5
10/16/1980,674
10/15/1980,678
10/14/1980,668.5
10/13/1980,679.75
10/10/1980,685.25
10/09/1980,690
10/08/1980,677
10/07/1980,678.15
10/06/1980,675.5
10/03/1980,660.5
10/02/1980,665.75
10/01/1980,682
09/30/1980,666.75
09/29/1980,679.25
09/26/1980,698.75
09/25/1980,697.75
09/24/1980,710.5
09/23/1980,711
09/22/1980,710
09/19/1980,674
09/18/1980,672
09/17/1980,673
09/16/1980,668
09/15/1980,666.5
09/12/1980,685.5
09/11/1980,674
09/10/1980,686.5
09/09/1980,670.5
09/08/1980,672
09/05/1980,651
09/04/1980,647.25
09/03/1980,636.75
